population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,41251,4,0.5625,No,16,ic50_real,debbink
1,2001,41251,5,0.75,No,16,ic50_real,debbink
1,2001,41501,1,0.5,No,16,ic50_real,debbink
1,2001,41501,2,0.625,No,16,ic50_real,debbink
1,2001,41501,3,0.8125,No,16,ic50_real,debbink
1,2001,41501,4,0.625,No,16,ic50_real,debbink
1,2001,41501,5,0.75,No,16,ic50_real,debbink
1,2001,41751,1,0.4375,No,16,ic50_real,debbink
1,2001,41751,2,0.5,No,16,ic50_real,debbink
1,2001,41751,3,0.875,No,16,ic50_real,debbink
1,2001,41751,4,0.4375,No,16,ic50_real,debbink
1,2001,41751,5,0.8125,No,16,ic50_real,debbink
1,2001,42001,1,0.625,No,16,ic50_real,debbink
1,2001,42001,2,0.0625,No,16,ic50_real,debbink
1,2001,42001,3,0.8125,No,16,ic50_real,debbink
1,2001,42001,4,0.8125,No,16,ic50_real,debbink
1,2001,42001,5,0.6875,No,16,ic50_real,debbink
1,2001,42251,1,0.4375,No,16,ic50_real,debbink
1,2001,42251,2,0,No,16,ic50_real,debbink
1,2001,42251,3,0.5,No,16,ic50_real,debbink
1,2001,42251,4,0.875,No,16,ic50_real,debbink
1,2001,42251,5,0.8125,No,16,ic50_real,debbink
1,2001,42501,1,0.5,No,16,ic50_real,debbink
1,2001,42501,2,0,No,16,ic50_real,debbink
1,2001,42501,3,0.5625,No,16,ic50_real,debbink
1,2001,42501,4,0.4375,No,16,ic50_real,debbink
1,2001,42501,5,0.875,No,16,ic50_real,debbink
1,2001,42751,1,0.75,No,16,ic50_real,debbink
1,2001,42751,2,0,No,16,ic50_real,debbink
1,2001,42751,3,0.4375,No,16,ic50_real,debbink
1,2001,42751,4,0.25,No,16,ic50_real,debbink
1,2001,42751,5,0.875,No,16,ic50_real,debbink
1,2001,43001,1,0.75,No,16,ic50_real,debbink
1,2001,43001,2,0,No,16,ic50_real,debbink
1,2001,43001,3,0.8125,No,16,ic50_real,debbink
1,2001,43001,4,0.1875,No,16,ic50_real,debbink
1,2001,43001,5,0.875,No,16,ic50_real,debbink
1,2001,43251,1,0.625,No,16,ic50_real,debbink
1,2001,43251,2,0,No,16,ic50_real,debbink
1,2001,43251,3,0.875,No,16,ic50_real,debbink
1,2001,43251,4,0.25,No,16,ic50_real,debbink
1,2001,43251,5,0.625,No,16,ic50_real,debbink
1,2001,43501,1,0.6875,No,16,ic50_real,debbink
1,2001,43501,2,0.1875,No,16,ic50_real,debbink
1,2001,43501,3,0.75,No,16,ic50_real,debbink
1,2001,43501,4,0.4375,No,16,ic50_real,debbink
1,2001,43501,5,0.75,No,16,ic50_real,debbink
1,2001,43751,1,0.8125,No,16,ic50_real,debbink
1,2001,43751,2,0.4375,No,16,ic50_real,debbink
1,2001,43751,3,0.6875,No,16,ic50_real,debbink
1,2001,43751,4,0.1875,No,16,ic50_real,debbink
1,2001,43751,5,0.625,No,16,ic50_real,debbink
1,2001,44001,1,0.8125,No,16,ic50_real,debbink
1,2001,44001,2,0.125,No,16,ic50_real,debbink
1,2001,44001,3,0.625,No,16,ic50_real,debbink
1,2001,44001,4,0.125,No,16,ic50_real,debbink
1,2001,44001,5,0.6875,No,16,ic50_real,debbink
1,2001,44251,1,0.75,No,16,ic50_real,debbink
1,2001,44251,2,0,No,16,ic50_real,debbink
