population_group,time,samp_no,chain_no,V1,taken,n_alive,run_name,map
1,2001,525001,5,0,No,21,avid_kendra,kendra
1,2001,528501,1,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,528501,2,0,No,21,avid_kendra,kendra
1,2001,528501,3,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,528501,4,0,No,21,avid_kendra,kendra
1,2001,528501,5,0,No,21,avid_kendra,kendra
1,2001,532001,1,0,No,21,avid_kendra,kendra
1,2001,532001,2,0,No,21,avid_kendra,kendra
1,2001,532001,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,532001,4,0,No,21,avid_kendra,kendra
1,2001,532001,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,535501,1,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,535501,2,0,No,21,avid_kendra,kendra
1,2001,535501,3,0,No,21,avid_kendra,kendra
1,2001,535501,4,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,535501,5,0.3333333333333333,No,21,avid_kendra,kendra
1,2001,539001,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,539001,2,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,539001,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,539001,4,0,No,21,avid_kendra,kendra
1,2001,539001,5,0,No,21,avid_kendra,kendra
1,2001,542501,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,542501,2,0.2857142857142857,No,21,avid_kendra,kendra
1,2001,542501,3,0,No,21,avid_kendra,kendra
1,2001,542501,4,0,No,21,avid_kendra,kendra
1,2001,542501,5,0,No,21,avid_kendra,kendra
1,2001,546001,1,0.19047619047619047,No,21,avid_kendra,kendra
1,2001,546001,2,0,No,21,avid_kendra,kendra
1,2001,546001,3,0.38095238095238093,No,21,avid_kendra,kendra
1,2001,546001,4,0,No,21,avid_kendra,kendra
1,2001,546001,5,0,No,21,avid_kendra,kendra
1,2001,549501,1,0,No,21,avid_kendra,kendra
1,2001,549501,2,0,No,21,avid_kendra,kendra
1,2001,549501,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,549501,4,0,No,21,avid_kendra,kendra
1,2001,549501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,553001,1,0.47619047619047616,No,21,avid_kendra,kendra
1,2001,553001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,553001,3,0,No,21,avid_kendra,kendra
1,2001,553001,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,553001,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,556501,1,0,No,21,avid_kendra,kendra
1,2001,556501,2,0,No,21,avid_kendra,kendra
1,2001,556501,3,0,No,21,avid_kendra,kendra
1,2001,556501,4,0.47619047619047616,No,21,avid_kendra,kendra
1,2001,556501,5,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,560001,1,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,560001,2,0.047619047619047616,No,21,avid_kendra,kendra
1,2001,560001,3,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,560001,4,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,560001,5,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,563501,1,0.14285714285714285,No,21,avid_kendra,kendra
1,2001,563501,2,0,No,21,avid_kendra,kendra
1,2001,563501,3,0.23809523809523808,No,21,avid_kendra,kendra
1,2001,563501,4,0.09523809523809523,No,21,avid_kendra,kendra
1,2001,563501,5,0.38095238095238093,No,21,avid_kendra,kendra
