samp_no,chain_no,age,prop,N
1230001,3,8,0,235
1230001,3,9,0,141
1230001,3,10,0,74
1230001,3,11,0,21
1230001,4,0,0.16615853658536586,656
1230001,4,1,0.22713414634146342,656
1230001,4,2,0.17304747320061256,653
1230001,4,3,0.16174183514774496,643
1230001,4,4,0.15625,608
1230001,4,5,0.11992619926199262,542
1230001,4,6,0.07111111111111111,450
1230001,4,7,0.03206997084548105,343
1230001,4,8,0,235
1230001,4,9,0,141
1230001,4,10,0,74
1230001,4,11,0,21
1230001,5,0,0.1600609756097561,656
1230001,5,1,0.19359756097560976,656
1230001,5,2,0.17304747320061256,653
1230001,5,3,0.16174183514774496,643
1230001,5,4,0.14473684210526316,608
1230001,5,5,0.13099630996309963,542
1230001,5,6,0.08,450
1230001,5,7,0.03206997084548105,343
1230001,5,8,0,235
1230001,5,9,0,141
1230001,5,10,0,74
1230001,5,11,0,21
1235001,1,0,0.17682926829268292,656
1235001,1,1,0.16920731707317074,656
1235001,1,2,0.16232771822358347,653
1235001,1,3,0.16951788491446346,643
1235001,1,4,0.13980263157894737,608
1235001,1,5,0.12546125461254612,542
1235001,1,6,0.06666666666666667,450
1235001,1,7,0.03498542274052478,343
1235001,1,8,0,235
1235001,1,9,0,141
1235001,1,10,0,74
1235001,1,11,0,21
1235001,2,0,0.16615853658536586,656
1235001,2,1,0.1600609756097561,656
1235001,2,2,0.17917304747320062,653
1235001,2,3,0.15707620528771385,643
1235001,2,4,0.16611842105263158,608
1235001,2,5,0.1033210332103321,542
1235001,2,6,0.08222222222222222,450
1235001,2,7,0.026239067055393587,343
1235001,2,8,0,235
1235001,2,9,0,141
1235001,2,10,0,74
1235001,2,11,0,21
1235001,3,0,0.19359756097560976,656
1235001,3,1,0.17682926829268292,656
1235001,3,2,0.17917304747320062,653
1235001,3,3,0.15241057542768274,643
1235001,3,4,0.1611842105263158,608
1235001,3,5,0.1033210332103321,542
1235001,3,6,0.07111111111111111,450
1235001,3,7,0.03498542274052478,343
1235001,3,8,0,235
1235001,3,9,0,141
1235001,3,10,0,74
1235001,3,11,0,21
1235001,4,0,0.1798780487804878,656
1235001,4,1,0.19207317073170732,656
1235001,4,2,0.17304747320061256,653
1235001,4,3,0.16485225505443235,643
1235001,4,4,0.15460526315789475,608
1235001,4,5,0.11254612546125461,542
1235001,4,6,0.08222222222222222,450
1235001,4,7,0.029154518950437316,343
1235001,4,8,0,235
1235001,4,9,0,141
1235001,4,10,0,74
1235001,4,11,0,21
1235001,5,0,0.15091463414634146,656
1235001,5,1,0.18902439024390244,656
1235001,5,2,0.1883614088820827,653
1235001,5,3,0.15241057542768274,643
1235001,5,4,0.1299342105263158,608
1235001,5,5,0.13099630996309963,542
1235001,5,6,0.07777777777777778,450
1235001,5,7,0.026239067055393587,343
1235001,5,8,0,235
1235001,5,9,0,141
1235001,5,10,0,74
1235001,5,11,0,21
1240001,1,0,0.1875,656
1240001,1,1,0.1676829268292683,656
1240001,1,2,0.1776416539050536,653
1240001,1,3,0.17884914463452567,643
1240001,1,4,0.13815789473684212,608
1240001,1,5,0.11992619926199262,542
1240001,1,6,0.07777777777777778,450
1240001,1,7,0.037900874635568516,343
1240001,1,8,0,235
1240001,1,9,0,141
1240001,1,10,0,74
1240001,1,11,0,21
1240001,2,0,0.15548780487804878,656
1240001,2,1,0.19664634146341464,656
1240001,2,2,0.1669218989280245,653
1240001,2,3,0.17262830482115085,643
1240001,2,4,0.15625,608
1240001,2,5,0.1070110701107011,542
1240001,2,6,0.08666666666666667,450
1240001,2,7,0.029154518950437316,343
1240001,2,8,0,235
1240001,2,9,0,141
1240001,2,10,0,74
1240001,2,11,0,21
1240001,3,0,0.17682926829268292,656
1240001,3,1,0.1875,656
1240001,3,2,0.17917304747320062,653
1240001,3,3,0.18195956454121306,643
1240001,3,4,0.13980263157894737,608
1240001,3,5,0.11808118081180811,542
1240001,3,6,0.07333333333333333,450
1240001,3,7,0.03498542274052478,343
1240001,3,8,0,235
1240001,3,9,0,141
1240001,3,10,0,74
1240001,3,11,0,21
1240001,4,0,0.19054878048780488,656
1240001,4,1,0.19969512195121952,656
1240001,4,2,0.18376722817764166,653
1240001,4,3,0.16174183514774496,643
1240001,4,4,0.14802631578947367,608
1240001,4,5,0.11254612546125461,542
1240001,4,6,0.08,450
1240001,4,7,0.03206997084548105,343
1240001,4,8,0,235
1240001,4,9,0,141
1240001,4,10,0,74
1240001,4,11,0,21
1240001,5,0,0.18292682926829268,656
1240001,5,1,0.1798780487804878,656
1240001,5,2,0.17611026033690658,653
1240001,5,3,0.15085536547433903,643
1240001,5,4,0.15296052631578946,608
1240001,5,5,0.0996309963099631,542
1240001,5,6,0.08222222222222222,450
1240001,5,7,0.03498542274052478,343
1240001,5,8,0,235
1240001,5,9,0,141
1240001,5,10,0,74
1240001,5,11,0,21
1245001,1,0,0.16463414634146342,656
1245001,1,1,0.17835365853658536,656
1245001,1,2,0.17611026033690658,653
1245001,1,3,0.16329704510108864,643
1245001,1,4,0.13815789473684212,608
1245001,1,5,0.13099630996309963,542
1245001,1,6,0.07111111111111111,450
1245001,1,7,0.037900874635568516,343
1245001,1,8,0,235
1245001,1,9,0,141
1245001,1,10,0,74
1245001,1,11,0,21
1245001,2,0,0.16158536585365854,656
1245001,2,1,0.18140243902439024,656
1245001,2,2,0.18223583460949463,653
1245001,2,3,0.16174183514774496,643
1245001,2,4,0.15460526315789475,608
1245001,2,5,0.1070110701107011,542
1245001,2,6,0.07333333333333333,450
1245001,2,7,0.03498542274052478,343
1245001,2,8,0,235
1245001,2,9,0,141
1245001,2,10,0,74
1245001,2,11,0,21
1245001,3,0,0.17835365853658536,656
1245001,3,1,0.19359756097560976,656
1245001,3,2,0.1807044410413476,653
1245001,3,3,0.16018662519440124,643
1245001,3,4,0.14144736842105263,608
1245001,3,5,0.11070110701107011,542
1245001,3,6,0.07111111111111111,450
1245001,3,7,0.037900874635568516,343
1245001,3,8,0,235
1245001,3,9,0,141
1245001,3,10,0,74
1245001,3,11,0,21
1245001,4,0,0.18140243902439024,656
1245001,4,1,0.18445121951219512,656
1245001,4,2,0.19295558958652373,653
1245001,4,3,0.16485225505443235,643
1245001,4,4,0.15953947368421054,608
1245001,4,5,0.10516605166051661,542
1245001,4,6,0.08444444444444445,450
1245001,4,7,0.03206997084548105,343
1245001,4,8,0,235
1245001,4,9,0,141
1245001,4,10,0,74
1245001,4,11,0,21
1245001,5,0,0.19969512195121952,656
1245001,5,1,0.18292682926829268,656
1245001,5,2,0.16998468606431852,653
1245001,5,3,0.17262830482115085,643
1245001,5,4,0.14144736842105263,608
1245001,5,5,0.0959409594095941,542
1245001,5,6,0.08,450
1245001,5,7,0.03498542274052478,343
1245001,5,8,0,235
1245001,5,9,0,141
1245001,5,10,0,74
1245001,5,11,0,21
1250001,1,0,0.17530487804878048,656
1250001,1,1,0.1798780487804878,656
1250001,1,2,0.17151607963246554,653
1250001,1,3,0.15707620528771385,643
1250001,1,4,0.13980263157894737,608
1250001,1,5,0.11992619926199262,542
1250001,1,6,0.07555555555555556,450
1250001,1,7,0.03498542274052478,343
1250001,1,8,0,235
1250001,1,9,0,141
1250001,1,10,0,74
1250001,1,11,0,21
1250001,2,0,0.17073170731707318,656
1250001,2,1,0.16158536585365854,656
1250001,2,2,0.1669218989280245,653
1250001,2,3,0.17729393468118196,643
1250001,2,4,0.15460526315789475,608
1250001,2,5,0.11623616236162361,542
1250001,2,6,0.07555555555555556,450
1250001,2,7,0.03498542274052478,343
1250001,2,8,0,235
1250001,2,9,0,141
1250001,2,10,0,74
1250001,2,11,0,21
1250001,3,0,0.18140243902439024,656
1250001,3,1,0.18597560975609756,656
1250001,3,2,0.17151607963246554,653
1250001,3,3,0.16174183514774496,643
1250001,3,4,0.13815789473684212,608
1250001,3,5,0.1070110701107011,542
1250001,3,6,0.07777777777777778,450
1250001,3,7,0.029154518950437316,343
1250001,3,8,0,235
1250001,3,9,0,141
1250001,3,10,0,74
1250001,3,11,0,21
1250001,4,0,0.19359756097560976,656
1250001,4,1,0.19664634146341464,656
1250001,4,2,0.18223583460949463,653
1250001,4,3,0.16485225505443235,643
1250001,4,4,0.16447368421052633,608
1250001,4,5,0.11070110701107011,542
1250001,4,6,0.07777777777777778,450
1250001,4,7,0.026239067055393587,343
1250001,4,8,0,235
1250001,4,9,0,141
1250001,4,10,0,74
1250001,4,11,0,21
1250001,5,0,0.1676829268292683,656
1250001,5,1,0.1798780487804878,656
1250001,5,2,0.17611026033690658,653
1250001,5,3,0.16018662519440124,643
1250001,5,4,0.15296052631578946,608
1250001,5,5,0.11623616236162361,542
1250001,5,6,0.06888888888888889,450
1250001,5,7,0.03206997084548105,343
1250001,5,8,0,235
1250001,5,9,0,141
1250001,5,10,0,74
1250001,5,11,0,21
1255001,1,0,0.17530487804878048,656
1255001,1,1,0.14939024390243902,656
1255001,1,2,0.16539050535987748,653
1255001,1,3,0.15707620528771385,643
1255001,1,4,0.15789473684210525,608
1255001,1,5,0.1088560885608856,542
1255001,1,6,0.07555555555555556,450
1255001,1,7,0.037900874635568516,343
1255001,1,8,0,235
1255001,1,9,0,141
1255001,1,10,0,74
1255001,1,11,0,21
1255001,2,0,0.1722560975609756,656
1255001,2,1,0.1875,656
1255001,2,2,0.17917304747320062,653
1255001,2,3,0.17262830482115085,643
1255001,2,4,0.13486842105263158,608
1255001,2,5,0.12177121771217712,542
1255001,2,6,0.07111111111111111,450
1255001,2,7,0.03498542274052478,343
1255001,2,8,0,235
1255001,2,9,0,141
1255001,2,10,0,74
1255001,2,11,0,21
1255001,3,0,0.17530487804878048,656
1255001,3,1,0.18140243902439024,656
1255001,3,2,0.18223583460949463,653
1255001,3,3,0.16018662519440124,643
1255001,3,4,0.13980263157894737,608
1255001,3,5,0.11254612546125461,542
1255001,3,6,0.07333333333333333,450
1255001,3,7,0.03206997084548105,343
1255001,3,8,0,235
1255001,3,9,0,141
1255001,3,10,0,74
1255001,3,11,0,21
1255001,4,0,0.21646341463414634,656
1255001,4,1,0.17530487804878048,656
1255001,4,2,0.17151607963246554,653
1255001,4,3,0.17107309486780714,643
1255001,4,4,0.14638157894736842,608
1255001,4,5,0.11254612546125461,542
1255001,4,6,0.06888888888888889,450
1255001,4,7,0.03206997084548105,343
1255001,4,8,0,235
1255001,4,9,0,141
1255001,4,10,0,74
1255001,4,11,0,21
1255001,5,0,0.16463414634146342,656
1255001,5,1,0.1875,656
1255001,5,2,0.17457886676875958,653
1255001,5,3,0.16796267496111975,643
1255001,5,4,0.15460526315789475,608
1255001,5,5,0.12177121771217712,542
1255001,5,6,0.06888888888888889,450
1255001,5,7,0.037900874635568516,343
1255001,5,8,0,235
1255001,5,9,0,141
1255001,5,10,0,74
1255001,5,11,0,21
1260001,1,0,0.18292682926829268,656
1260001,1,1,0.15853658536585366,656
1260001,1,2,0.17151607963246554,653
1260001,1,3,0.16796267496111975,643
1260001,1,4,0.1513157894736842,608
1260001,1,5,0.1088560885608856,542
1260001,1,6,0.07555555555555556,450
1260001,1,7,0.03206997084548105,343
1260001,1,8,0,235
1260001,1,9,0,141
1260001,1,10,0,74
1260001,1,11,0,21
1260001,2,0,0.1951219512195122,656
1260001,2,1,0.16615853658536586,656
1260001,2,2,0.17457886676875958,653
1260001,2,3,0.17573872472783825,643
1260001,2,4,0.13815789473684212,608
1260001,2,5,0.12546125461254612,542
1260001,2,6,0.07111111111111111,450
1260001,2,7,0.026239067055393587,343
1260001,2,8,0,235
1260001,2,9,0,141
1260001,2,10,0,74
1260001,2,11,0,21
1260001,3,0,0.17378048780487804,656
1260001,3,1,0.17682926829268292,656
1260001,3,2,0.16232771822358347,653
1260001,3,3,0.17884914463452567,643
1260001,3,4,0.15789473684210525,608
1260001,3,5,0.1088560885608856,542
1260001,3,6,0.08222222222222222,450
1260001,3,7,0.029154518950437316,343
1260001,3,8,0,235
1260001,3,9,0,141
1260001,3,10,0,74
1260001,3,11,0,21
1260001,4,0,0.19207317073170732,656
1260001,4,1,0.18445121951219512,656
1260001,4,2,0.15160796324655437,653
1260001,4,3,0.14618973561430793,643
1260001,4,4,0.15460526315789475,608
1260001,4,5,0.11992619926199262,542
1260001,4,6,0.07111111111111111,450
1260001,4,7,0.037900874635568516,343
1260001,4,8,0,235
1260001,4,9,0,141
1260001,4,10,0,74
1260001,4,11,0,21
1260001,5,0,0.17073170731707318,656
1260001,5,1,0.1600609756097561,656
1260001,5,2,0.16998468606431852,653
1260001,5,3,0.17262830482115085,643
1260001,5,4,0.14144736842105263,608
1260001,5,5,0.11439114391143912,542
1260001,5,6,0.07555555555555556,450
1260001,5,7,0.037900874635568516,343
1260001,5,8,0,235
1260001,5,9,0,141
1260001,5,10,0,74
1260001,5,11,0,21
1265001,1,0,0.16463414634146342,656
1265001,1,1,0.17682926829268292,656
1265001,1,2,0.18529862174578868,653
1265001,1,3,0.15085536547433903,643
1265001,1,4,0.14802631578947367,608
1265001,1,5,0.12361623616236163,542
1265001,1,6,0.08888888888888889,450
1265001,1,7,0.023323615160349854,343
1265001,1,8,0,235
1265001,1,9,0,141
1265001,1,10,0,74
1265001,1,11,0,21
1265001,2,0,0.15091463414634146,656
1265001,2,1,0.18445121951219512,656
1265001,2,2,0.16539050535987748,653
1265001,2,3,0.15707620528771385,643
1265001,2,4,0.14638157894736842,608
1265001,2,5,0.12546125461254612,542
1265001,2,6,0.07111111111111111,450
1265001,2,7,0.03498542274052478,343
1265001,2,8,0,235
1265001,2,9,0,141
1265001,2,10,0,74
1265001,2,11,0,21
1265001,3,0,0.1798780487804878,656
1265001,3,1,0.1676829268292683,656
1265001,3,2,0.17611026033690658,653
1265001,3,3,0.15552099533437014,643
1265001,3,4,0.14967105263157895,608
1265001,3,5,0.12546125461254612,542
1265001,3,6,0.07333333333333333,450
1265001,3,7,0.026239067055393587,343
1265001,3,8,0,235
1265001,3,9,0,141
1265001,3,10,0,74
1265001,3,11,0,21
1265001,4,0,0.21341463414634146,656
1265001,4,1,0.21951219512195122,656
1265001,4,2,0.17457886676875958,653
1265001,4,3,0.14618973561430793,643
1265001,4,4,0.15460526315789475,608
1265001,4,5,0.11992619926199262,542
1265001,4,6,0.08222222222222222,450
1265001,4,7,0.03498542274052478,343
1265001,4,8,0,235
1265001,4,9,0,141
1265001,4,10,0,74
1265001,4,11,0,21
1265001,5,0,0.19664634146341464,656
1265001,5,1,0.16158536585365854,656
1265001,5,2,0.19601837672281777,653
1265001,5,3,0.15396578538102643,643
1265001,5,4,0.15625,608
1265001,5,5,0.1088560885608856,542
1265001,5,6,0.08,450
1265001,5,7,0.03206997084548105,343
1265001,5,8,0,235
1265001,5,9,0,141
1265001,5,10,0,74
1265001,5,11,0,21
1270001,1,0,0.16463414634146342,656
1270001,1,1,0.19207317073170732,656
1270001,1,2,0.1776416539050536,653
1270001,1,3,0.15085536547433903,643
1270001,1,4,0.15953947368421054,608
1270001,1,5,0.11623616236162361,542
1270001,1,6,0.07555555555555556,450
1270001,1,7,0.029154518950437316,343
1270001,1,8,0,235
1270001,1,9,0,141
1270001,1,10,0,74
1270001,1,11,0,21
1270001,2,0,0.17682926829268292,656
1270001,2,1,0.16463414634146342,656
1270001,2,2,0.19601837672281777,653
1270001,2,3,0.16485225505443235,643
1270001,2,4,0.13486842105263158,608
1270001,2,5,0.11623616236162361,542
1270001,2,6,0.08,450
1270001,2,7,0.023323615160349854,343
1270001,2,8,0,235
1270001,2,9,0,141
1270001,2,10,0,74
1270001,2,11,0,21
1270001,3,0,0.1951219512195122,656
1270001,3,1,0.1676829268292683,656
1270001,3,2,0.17457886676875958,653
1270001,3,3,0.17107309486780714,643
1270001,3,4,0.15625,608
1270001,3,5,0.11623616236162361,542
1270001,3,6,0.06444444444444444,450
1270001,3,7,0.026239067055393587,343
1270001,3,8,0,235
1270001,3,9,0,141
1270001,3,10,0,74
1270001,3,11,0,21
1270001,4,0,0.16615853658536586,656
1270001,4,1,0.18902439024390244,656
1270001,4,2,0.16079632465543645,653
1270001,4,3,0.15085536547433903,643
1270001,4,4,0.15953947368421054,608
1270001,4,5,0.11254612546125461,542
1270001,4,6,0.07111111111111111,450
1270001,4,7,0.03498542274052478,343
1270001,4,8,0,235
1270001,4,9,0,141
1270001,4,10,0,74
1270001,4,11,0,21
1270001,5,0,0.1600609756097561,656
1270001,5,1,0.1676829268292683,656
1270001,5,2,0.17304747320061256,653
1270001,5,3,0.16174183514774496,643
1270001,5,4,0.14144736842105263,608
1270001,5,5,0.12915129151291513,542
1270001,5,6,0.07333333333333333,450
1270001,5,7,0.029154518950437316,343
1270001,5,8,0,235
1270001,5,9,0,141
1270001,5,10,0,74
1270001,5,11,0,21
1275001,1,0,0.17835365853658536,656
1275001,1,1,0.17682926829268292,656
1275001,1,2,0.17304747320061256,653
1275001,1,3,0.15241057542768274,643
1275001,1,4,0.14802631578947367,608
1275001,1,5,0.11808118081180811,542
1275001,1,6,0.06444444444444444,450
1275001,1,7,0.04081632653061224,343
1275001,1,8,0,235
1275001,1,9,0,141
1275001,1,10,0,74
1275001,1,11,0,21
1275001,2,0,0.16463414634146342,656
1275001,2,1,0.17530487804878048,656
1275001,2,2,0.17611026033690658,653
1275001,2,3,0.17262830482115085,643
1275001,2,4,0.13322368421052633,608
1275001,2,5,0.11992619926199262,542
1275001,2,6,0.07333333333333333,450
1275001,2,7,0.03206997084548105,343
1275001,2,8,0,235
1275001,2,9,0,141
1275001,2,10,0,74
1275001,2,11,0,21
1275001,3,0,0.20579268292682926,656
1275001,3,1,0.14939024390243902,656
1275001,3,2,0.16232771822358347,653
1275001,3,3,0.16174183514774496,643
1275001,3,4,0.15460526315789475,608
1275001,3,5,0.11623616236162361,542
1275001,3,6,0.07555555555555556,450
1275001,3,7,0.03206997084548105,343
1275001,3,8,0,235
1275001,3,9,0,141
1275001,3,10,0,74
1275001,3,11,0,21
1275001,4,0,0.16615853658536586,656
1275001,4,1,0.18140243902439024,656
1275001,4,2,0.18989280245022971,653
1275001,4,3,0.16329704510108864,643
1275001,4,4,0.14638157894736842,608
1275001,4,5,0.11808118081180811,542
1275001,4,6,0.08444444444444445,450
1275001,4,7,0.04081632653061224,343
1275001,4,8,0,235
1275001,4,9,0,141
1275001,4,10,0,74
1275001,4,11,0,21
1275001,5,0,0.18597560975609756,656
1275001,5,1,0.1951219512195122,656
1275001,5,2,0.17917304747320062,653
1275001,5,3,0.15396578538102643,643
1275001,5,4,0.15953947368421054,608
1275001,5,5,0.12915129151291513,542
1275001,5,6,0.07333333333333333,450
1275001,5,7,0.029154518950437316,343
1275001,5,8,0,235
1275001,5,9,0,141
1275001,5,10,0,74
1275001,5,11,0,21
1280001,1,0,0.17682926829268292,656
1280001,1,1,0.18140243902439024,656
1280001,1,2,0.16079632465543645,653
1280001,1,3,0.14618973561430793,643
1280001,1,4,0.16940789473684212,608
1280001,1,5,0.1033210332103321,542
1280001,1,6,0.06888888888888889,450
1280001,1,7,0.04081632653061224,343
1280001,1,8,0,235
1280001,1,9,0,141
1280001,1,10,0,74
1280001,1,11,0,21
1280001,2,0,0.18140243902439024,656
1280001,2,1,0.18292682926829268,656
1280001,2,2,0.2006125574272588,653
1280001,2,3,0.15085536547433903,643
1280001,2,4,0.16776315789473684,608
1280001,2,5,0.12177121771217712,542
1280001,2,6,0.08,450
1280001,2,7,0.03206997084548105,343
1280001,2,8,0,235
1280001,2,9,0,141
1280001,2,10,0,74
1280001,2,11,0,21
1280001,3,0,0.1875,656
1280001,3,1,0.16158536585365854,656
1280001,3,2,0.16845329249617153,653
1280001,3,3,0.15085536547433903,643
1280001,3,4,0.1513157894736842,608
1280001,3,5,0.11254612546125461,542
1280001,3,6,0.07111111111111111,450
1280001,3,7,0.03498542274052478,343
1280001,3,8,0,235
1280001,3,9,0,141
1280001,3,10,0,74
1280001,3,11,0,21
1280001,4,0,0.1951219512195122,656
1280001,4,1,0.1676829268292683,656
1280001,4,2,0.16539050535987748,653
1280001,4,3,0.15552099533437014,643
1280001,4,4,0.14473684210526316,608
1280001,4,5,0.11254612546125461,542
1280001,4,6,0.08444444444444445,450
1280001,4,7,0.023323615160349854,343
1280001,4,8,0,235
1280001,4,9,0,141
1280001,4,10,0,74
1280001,4,11,0,21
1280001,5,0,0.17682926829268292,656
1280001,5,1,0.16310975609756098,656
1280001,5,2,0.18529862174578868,653
1280001,5,3,0.16174183514774496,643
1280001,5,4,0.15296052631578946,608
1280001,5,5,0.1088560885608856,542
1280001,5,6,0.08,450
1280001,5,7,0.023323615160349854,343
1280001,5,8,0,235
1280001,5,9,0,141
1280001,5,10,0,74
1280001,5,11,0,21
1285001,1,0,0.19207317073170732,656
1285001,1,1,0.18445121951219512,656
1285001,1,2,0.17611026033690658,653
1285001,1,3,0.16640746500777606,643
1285001,1,4,0.1513157894736842,608
1285001,1,5,0.11623616236162361,542
1285001,1,6,0.06888888888888889,450
1285001,1,7,0.03498542274052478,343
1285001,1,8,0,235
1285001,1,9,0,141
1285001,1,10,0,74
1285001,1,11,0,21
1285001,2,0,0.18445121951219512,656
1285001,2,1,0.19359756097560976,656
1285001,2,2,0.18376722817764166,653
1285001,2,3,0.15552099533437014,643
1285001,2,4,0.1611842105263158,608
1285001,2,5,0.12361623616236163,542
1285001,2,6,0.06888888888888889,450
1285001,2,7,0.03206997084548105,343
1285001,2,8,0,235
1285001,2,9,0,141
1285001,2,10,0,74
1285001,2,11,0,21
1285001,3,0,0.16920731707317074,656
1285001,3,1,0.16920731707317074,656
1285001,3,2,0.16232771822358347,653
1285001,3,3,0.14307931570762053,643
1285001,3,4,0.13322368421052633,608
1285001,3,5,0.13468634686346864,542
1285001,3,6,0.07555555555555556,450
1285001,3,7,0.03498542274052478,343
1285001,3,8,0,235
1285001,3,9,0,141
1285001,3,10,0,74
1285001,3,11,0,21
1285001,4,0,0.17682926829268292,656
1285001,4,1,0.18902439024390244,656
1285001,4,2,0.16079632465543645,653
1285001,4,3,0.17418351477449456,643
1285001,4,4,0.15789473684210525,608
1285001,4,5,0.11992619926199262,542
1285001,4,6,0.07333333333333333,450
1285001,4,7,0.03206997084548105,343
1285001,4,8,0,235
1285001,4,9,0,141
1285001,4,10,0,74
1285001,4,11,0,21
1285001,5,0,0.15853658536585366,656
1285001,5,1,0.17835365853658536,656
1285001,5,2,0.1638591117917305,653
1285001,5,3,0.16485225505443235,643
1285001,5,4,0.1513157894736842,608
1285001,5,5,0.11439114391143912,542
1285001,5,6,0.07555555555555556,450
1285001,5,7,0.03498542274052478,343
1285001,5,8,0,235
1285001,5,9,0,141
1285001,5,10,0,74
1285001,5,11,0,21
1290001,1,0,0.18597560975609756,656
1290001,1,1,0.18445121951219512,656
1290001,1,2,0.15773353751914243,653
1290001,1,3,0.17262830482115085,643
1290001,1,4,0.14638157894736842,608
1290001,1,5,0.11254612546125461,542
1290001,1,6,0.08222222222222222,450
1290001,1,7,0.029154518950437316,343
1290001,1,8,0,235
1290001,1,9,0,141
1290001,1,10,0,74
1290001,1,11,0,21
1290001,2,0,0.17073170731707318,656
1290001,2,1,0.19359756097560976,656
1290001,2,2,0.1776416539050536,653
1290001,2,3,0.16174183514774496,643
1290001,2,4,0.13815789473684212,608
1290001,2,5,0.1088560885608856,542
1290001,2,6,0.07777777777777778,450
1290001,2,7,0.043731778425655975,343
1290001,2,8,0,235
1290001,2,9,0,141
1290001,2,10,0,74
1290001,2,11,0,21
1290001,3,0,0.17073170731707318,656
1290001,3,1,0.18445121951219512,656
1290001,3,2,0.18529862174578868,653
1290001,3,3,0.15241057542768274,643
1290001,3,4,0.16940789473684212,608
1290001,3,5,0.1070110701107011,542
1290001,3,6,0.07333333333333333,450
1290001,3,7,0.03498542274052478,343
1290001,3,8,0,235
1290001,3,9,0,141
1290001,3,10,0,74
1290001,3,11,0,21
1290001,4,0,0.18902439024390244,656
1290001,4,1,0.17835365853658536,656
1290001,4,2,0.18683001531393567,653
1290001,4,3,0.16018662519440124,643
1290001,4,4,0.1299342105263158,608
1290001,4,5,0.13837638376383765,542
1290001,4,6,0.06666666666666667,450
1290001,4,7,0.029154518950437316,343
1290001,4,8,0,235
1290001,4,9,0,141
1290001,4,10,0,74
1290001,4,11,0,21
1290001,5,0,0.16463414634146342,656
1290001,5,1,0.18140243902439024,656
1290001,5,2,0.16079632465543645,653
1290001,5,3,0.15396578538102643,643
1290001,5,4,0.15953947368421054,608
1290001,5,5,0.0996309963099631,542
1290001,5,6,0.06666666666666667,450
1290001,5,7,0.04081632653061224,343
1290001,5,8,0,235
1290001,5,9,0,141
1290001,5,10,0,74
1290001,5,11,0,21
1295001,1,0,0.1951219512195122,656
1295001,1,1,0.18292682926829268,656
1295001,1,2,0.17151607963246554,653
1295001,1,3,0.17418351477449456,643
1295001,1,4,0.13651315789473684,608
1295001,1,5,0.12546125461254612,542
1295001,1,6,0.07333333333333333,450
1295001,1,7,0.03498542274052478,343
1295001,1,8,0,235
1295001,1,9,0,141
1295001,1,10,0,74
1295001,1,11,0,21
1295001,2,0,0.17378048780487804,656
1295001,2,1,0.18140243902439024,656
1295001,2,2,0.18989280245022971,653
1295001,2,3,0.15241057542768274,643
1295001,2,4,0.13980263157894737,608
1295001,2,5,0.11070110701107011,542
1295001,2,6,0.07111111111111111,450
1295001,2,7,0.03498542274052478,343
1295001,2,8,0,235
1295001,2,9,0,141
1295001,2,10,0,74
1295001,2,11,0,21
1295001,3,0,0.18902439024390244,656
1295001,3,1,0.17073170731707318,656
1295001,3,2,0.18529862174578868,653
1295001,3,3,0.15552099533437014,643
1295001,3,4,0.15625,608
1295001,3,5,0.11070110701107011,542
1295001,3,6,0.08,450
1295001,3,7,0.026239067055393587,343
1295001,3,8,0,235
1295001,3,9,0,141
1295001,3,10,0,74
1295001,3,11,0,21
1295001,4,0,0.17682926829268292,656
1295001,4,1,0.16310975609756098,656
1295001,4,2,0.1638591117917305,653
1295001,4,3,0.16018662519440124,643
1295001,4,4,0.14309210526315788,608
1295001,4,5,0.11992619926199262,542
1295001,4,6,0.07555555555555556,450
1295001,4,7,0.029154518950437316,343
1295001,4,8,0,235
1295001,4,9,0,141
1295001,4,10,0,74
1295001,4,11,0,21
1295001,5,0,0.1600609756097561,656
1295001,5,1,0.16920731707317074,656
1295001,5,2,0.15773353751914243,653
1295001,5,3,0.15085536547433903,643
1295001,5,4,0.13651315789473684,608
1295001,5,5,0.12361623616236163,542
1295001,5,6,0.07555555555555556,450
1295001,5,7,0.037900874635568516,343
1295001,5,8,0,235
1295001,5,9,0,141
1295001,5,10,0,74
1295001,5,11,0,21
1300001,1,0,0.17073170731707318,656
1300001,1,1,0.18140243902439024,656
1300001,1,2,0.16539050535987748,653
1300001,1,3,0.16485225505443235,643
1300001,1,4,0.13157894736842105,608
1300001,1,5,0.12730627306273062,542
1300001,1,6,0.08444444444444445,450
1300001,1,7,0.02040816326530612,343
1300001,1,8,0,235
1300001,1,9,0,141
1300001,1,10,0,74
1300001,1,11,0,21
1300001,2,0,0.20121951219512196,656
1300001,2,1,0.21341463414634146,656
1300001,2,2,0.17611026033690658,653
1300001,2,3,0.14774494556765164,643
1300001,2,4,0.1611842105263158,608
1300001,2,5,0.11992619926199262,542
1300001,2,6,0.07777777777777778,450
1300001,2,7,0.029154518950437316,343
1300001,2,8,0,235
1300001,2,9,0,141
1300001,2,10,0,74
1300001,2,11,0,21
1300001,3,0,0.17682926829268292,656
1300001,3,1,0.1722560975609756,656
1300001,3,2,0.17611026033690658,653
1300001,3,3,0.16174183514774496,643
1300001,3,4,0.15953947368421054,608
1300001,3,5,0.1014760147601476,542
1300001,3,6,0.07333333333333333,450
1300001,3,7,0.04081632653061224,343
1300001,3,8,0,235
1300001,3,9,0,141
1300001,3,10,0,74
1300001,3,11,0,21
