samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
630182,1,antigenic_seniority,0.10983676393516362,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
113765,1,antigenic_seniority,0.07296754652634263,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
341834,1,antigenic_seniority,0.052469828398898244,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
377870,1,antigenic_seniority,0.06693756231106819,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
253381,1,antigenic_seniority,0.09388964506797494,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
779602,1,antigenic_seniority,0.0676948460750282,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
332806,1,antigenic_seniority,0.08509645680896939,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
83041,1,antigenic_seniority,0.04027918702922761,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
376305,1,antigenic_seniority,0.043647488579154015,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
137073,1,antigenic_seniority,0.013669281499460346,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
346688,1,antigenic_seniority,0.0017042220570147044,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
296725,1,antigenic_seniority,0.0348700804170221,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
175243,1,antigenic_seniority,0.08957183104939757,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
260570,1,antigenic_seniority,0.003573073772713541,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
126798,1,antigenic_seniority,0.03233746672049165,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
180048,1,antigenic_seniority,0.13272265531122684,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
443734,1,antigenic_seniority,0.11914480244740847,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
44786,1,antigenic_seniority,0.08362312824465334,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
70694,1,antigenic_seniority,0.04239611886441707,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
136290,1,antigenic_seniority,0.06124635832384229,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
17339,1,antigenic_seniority,0.14316329220309856,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
452942,1,antigenic_seniority,0.054899545153602965,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
445074,1,antigenic_seniority,0.004235538886860014,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
494097,1,antigenic_seniority,0.110834754537791,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
737574,1,antigenic_seniority,0.08720177807845175,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
202951,1,antigenic_seniority,9.226878173649308e-4,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
55880,1,antigenic_seniority,0.008196092676371336,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
771794,1,antigenic_seniority,0.13740337430499494,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
84935,1,antigenic_seniority,0.04083201824687421,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
733885,1,antigenic_seniority,0.07179053453728558,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
998236,1,antigenic_seniority,0.027997298398986452,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
191330,1,antigenic_seniority,0.14793818956241012,Antigenic seniority parameter,IC50,"Antigenic seniority parameter
(IC50)",3.16857918980875e-5,0.136133971472407
508109,2,antigenic_seniority,0.5479272552765906,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
133619,2,antigenic_seniority,0.34682268486358225,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
491295,2,antigenic_seniority,0.4118742723949253,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
307943,2,antigenic_seniority,0.4016965862829238,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
140782,2,antigenic_seniority,0.4137958374340088,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
183757,2,antigenic_seniority,0.3971564997918904,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
319477,2,antigenic_seniority,0.34866121364757413,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
939795,2,antigenic_seniority,0.4731126818805933,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
337260,2,antigenic_seniority,0.28206983394920826,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
899660,2,antigenic_seniority,0.2858626344241202,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
42425,2,antigenic_seniority,0.2995298004243523,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
187950,2,antigenic_seniority,0.3326333148870617,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
755195,2,antigenic_seniority,0.4690591625403613,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
459698,2,antigenic_seniority,0.48322663549333816,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
296652,2,antigenic_seniority,0.552504311548546,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
338885,2,antigenic_seniority,0.3521022223867476,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
423046,2,antigenic_seniority,0.4154404236469417,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
854185,2,antigenic_seniority,0.5072591740172356,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
12410,2,antigenic_seniority,0.5087215451058,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
52985,2,antigenic_seniority,0.32890023314394057,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
804540,2,antigenic_seniority,0.5556012159213424,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
417257,2,antigenic_seniority,0.42276903497986495,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
98181,2,antigenic_seniority,0.49195001693442464,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
321480,2,antigenic_seniority,0.3146566858049482,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
795167,2,antigenic_seniority,0.5232972651720047,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
80882,2,antigenic_seniority,0.3707020473666489,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
764042,2,antigenic_seniority,0.3505462927278131,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
866970,2,antigenic_seniority,0.5357273337431252,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
981747,2,antigenic_seniority,0.3083200976252556,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
728888,2,antigenic_seniority,0.4531571643892676,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
375398,2,antigenic_seniority,0.4707117576617747,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
677211,2,antigenic_seniority,0.2897217038553208,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
116541,2,antigenic_seniority,0.2696063013281673,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
947333,2,antigenic_seniority,0.42390692792832846,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
444628,2,antigenic_seniority,0.2675014410633594,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
896945,2,antigenic_seniority,0.545256860088557,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
733639,2,antigenic_seniority,0.2911768266931176,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
67199,2,antigenic_seniority,0.4729187989141792,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
108439,2,antigenic_seniority,0.47201991477049887,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
46587,2,antigenic_seniority,0.3713597168680281,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
58130,2,antigenic_seniority,0.31949774571694434,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
343754,2,antigenic_seniority,0.36981492931954557,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
722225,2,antigenic_seniority,0.32828457932919264,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
693065,2,antigenic_seniority,0.5058961196336895,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
760653,2,antigenic_seniority,0.5031456991564482,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
296788,2,antigenic_seniority,0.4999791693408042,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
833887,2,antigenic_seniority,0.40941569372080266,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
85484,2,antigenic_seniority,0.5515941225457937,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
675596,2,antigenic_seniority,0.32445425912737846,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
548112,2,antigenic_seniority,0.4245306302327662,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
362226,2,antigenic_seniority,0.36566053284332156,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
142450,2,antigenic_seniority,0.3534679841250181,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
232190,2,antigenic_seniority,0.37089126952923834,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
994596,2,antigenic_seniority,0.33834937727078795,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
480534,2,antigenic_seniority,0.4266041729133576,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
81905,2,antigenic_seniority,0.3616627031005919,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
578114,2,antigenic_seniority,0.3411360352765768,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
902814,2,antigenic_seniority,0.4650720211211592,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
649689,2,antigenic_seniority,0.4173840961884707,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
997177,2,antigenic_seniority,0.2706390165258199,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
417519,2,antigenic_seniority,0.38995277043432,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
428977,2,antigenic_seniority,0.3325604288838804,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
463177,2,antigenic_seniority,0.34495898615568876,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
692728,2,antigenic_seniority,0.29301410960033536,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
81189,2,antigenic_seniority,0.28695560642518103,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
158897,2,antigenic_seniority,0.29438634356483817,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
500007,2,antigenic_seniority,0.4909062380902469,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
492140,2,antigenic_seniority,0.33696599397808313,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
326278,2,antigenic_seniority,0.4017482968047262,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
191650,2,antigenic_seniority,0.4733271633740514,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
539287,2,antigenic_seniority,0.4239555164240301,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
472295,2,antigenic_seniority,0.44952368712984025,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
762880,2,antigenic_seniority,0.36354342941194767,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
635910,2,antigenic_seniority,0.4206888156477362,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
943320,2,antigenic_seniority,0.5536142110358924,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
313486,2,antigenic_seniority,0.5420093613211066,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
603651,2,antigenic_seniority,0.3104328433983028,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
605113,2,antigenic_seniority,0.29978739842772484,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
26458,2,antigenic_seniority,0.32102546747773886,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
388102,2,antigenic_seniority,0.5556589064653963,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
501091,2,antigenic_seniority,0.47549902950413525,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
911057,2,antigenic_seniority,0.4932047487236559,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
435467,2,antigenic_seniority,0.5353589055594057,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
755619,2,antigenic_seniority,0.5306681080255657,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
534526,2,antigenic_seniority,0.49328688508830965,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
119665,2,antigenic_seniority,0.37484013428911567,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
556459,2,antigenic_seniority,0.459615514613688,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
567793,2,antigenic_seniority,0.38501892308704555,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
854263,2,antigenic_seniority,0.5313507851678878,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
644567,2,antigenic_seniority,0.4110593223012983,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
732756,2,antigenic_seniority,0.4778130692429841,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
765282,2,antigenic_seniority,0.2846460184082389,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
815702,2,antigenic_seniority,0.426734302425757,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
537946,2,antigenic_seniority,0.5318675900343806,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
199076,2,antigenic_seniority,0.5432068749796599,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
878865,2,antigenic_seniority,0.5451479353941977,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
233131,2,antigenic_seniority,0.33038850175216794,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
174283,2,antigenic_seniority,0.4076940480154008,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
421013,2,antigenic_seniority,0.44257969409227366,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
962546,2,antigenic_seniority,0.2798385221976787,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
514860,2,antigenic_seniority,0.4296124048996716,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
19036,2,antigenic_seniority,0.4075969504192471,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
112144,2,antigenic_seniority,0.30385442287661135,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
241066,2,antigenic_seniority,0.39790349500253797,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
562903,2,antigenic_seniority,0.27783513767644763,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
740643,2,antigenic_seniority,0.34265396534465253,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
392187,2,antigenic_seniority,0.4514819108881057,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
589381,2,antigenic_seniority,0.5430433051660657,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
436316,2,antigenic_seniority,0.2929409060161561,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
825333,2,antigenic_seniority,0.3937051880639047,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
406669,2,antigenic_seniority,0.5258241149131209,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
21323,2,antigenic_seniority,0.45008297218009835,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
550052,2,antigenic_seniority,0.27458277298137546,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
905119,2,antigenic_seniority,0.5006538343150169,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
32279,2,antigenic_seniority,0.39418374514207244,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
705304,2,antigenic_seniority,0.381104847881943,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
378225,2,antigenic_seniority,0.5356699284166098,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
340794,2,antigenic_seniority,0.5178891285322607,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
941119,2,antigenic_seniority,0.4530786119867116,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
631673,2,antigenic_seniority,0.3142147669568658,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
410216,2,antigenic_seniority,0.5112063302658498,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
968544,2,antigenic_seniority,0.4176300526596606,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
663971,2,antigenic_seniority,0.3807290359400213,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
539626,2,antigenic_seniority,0.37005996983498335,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
525226,2,antigenic_seniority,0.35293012787587946,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
455132,2,antigenic_seniority,0.4446335439570248,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
495402,2,antigenic_seniority,0.26704532327130437,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
242821,2,antigenic_seniority,0.4982250211760401,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
426145,2,antigenic_seniority,0.4712540255859495,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
721703,2,antigenic_seniority,0.4706258228980005,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
987984,2,antigenic_seniority,0.31095688324421644,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
40141,2,antigenic_seniority,0.5541448502335697,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
74629,2,antigenic_seniority,0.5521200511138886,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
855206,2,antigenic_seniority,0.3903671342413873,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
728103,2,antigenic_seniority,0.4933354812674225,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
839005,2,antigenic_seniority,0.2896408091764897,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
273220,2,antigenic_seniority,0.3656560615636408,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
434326,2,antigenic_seniority,0.4048585391137749,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
480545,2,antigenic_seniority,0.27977881324477494,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
905198,2,antigenic_seniority,0.3378825180698186,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
899963,2,antigenic_seniority,0.3466963288374245,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
897703,2,antigenic_seniority,0.32610655948519707,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
153617,2,antigenic_seniority,0.3390474959742278,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
934466,2,antigenic_seniority,0.44246110529638827,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
19,2,antigenic_seniority,0.5024873686488718,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
146692,2,antigenic_seniority,0.530689901439473,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
110606,2,antigenic_seniority,0.5047921775840223,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
80411,2,antigenic_seniority,0.4607825353741646,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
379535,2,antigenic_seniority,0.3289407615084201,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
919486,2,antigenic_seniority,0.5121616192627698,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
825906,2,antigenic_seniority,0.5461154608055949,Antigenic seniority parameter,Avidity,"Antigenic seniority parameter
(Avidity)",0.295948856771423,0.50566908625993
